UnixTimeStamp,TimeStamp,X,Y,Z
1215699655808,2008-07-10 14:20:55,328,247,295
1215699656823,2008-07-10 14:20:56,329,245,300
1215699657839,2008-07-10 14:20:57,330,246,301
1215699658854,2008-07-10 14:20:58,331,248,300
1215699659855,2008-07-10 14:20:59,328,246,301
1215699660886,2008-07-10 14:21:00,327,247,300
1215699661887,2008-07-10 14:21:01,326,246,302
1215699662902,2008-07-10 14:21:02,331,245,301
1215699663917,2008-07-10 14:21:03,331,247,301
1215699664934,2008-07-10 14:21:04,330,245,300
1215699665949,2008-07-10 14:21:05,329,246,300
1215699666964,2008-07-10 14:21:06,330,245,299
1215699667979,2008-07-10 14:21:07,331,247,300
1215699668979,2008-07-10 14:21:08,330,247,301
1215699669979,2008-07-10 14:21:09,331,246,301
1215699670995,2008-07-10 14:21:10,330,247,300
1215699672011,2008-07-10 14:21:12,330,248,300
1215699673026,2008-07-10 14:21:13,330,247,300
1215699674042,2008-07-10 14:21:14,330,247,299
1215699675059,2008-07-10 14:21:15,329,247,300
1215699676059,2008-07-10 14:21:16,326,247,300
1215699677073,2008-07-10 14:21:17,327,247,301
1215699678073,2008-07-10 14:21:18,325,247,299
1215699679089,2008-07-10 14:21:19,326,246,300
1215699680198,2008-07-10 14:21:20,329,247,298
1215699681230,2008-07-10 14:21:21,329,246,300
1215699682246,2008-07-10 14:21:22,329,247,298
1215699683246,2008-07-10 14:21:23,327,246,296
1215699684276,2008-07-10 14:21:24,330,246,298
1215699685293,2008-07-10 14:21:25,333,244,301
1215699686308,2008-07-10 14:21:26,332,246,300
1215699687309,2008-07-10 14:21:27,332,247,298
1215699688339,2008-07-10 14:21:28,327,245,298
1215699689340,2008-07-10 14:21:29,330,246,300
1215699690354,2008-07-10 14:21:30,331,248,299
1215699691355,2008-07-10 14:21:31,333,249,299
1215699692371,2008-07-10 14:21:32,329,247,300
1215699693386,2008-07-10 14:21:33,329,245,300
1215699694402,2008-07-10 14:21:34,330,246,299
1215699695418,2008-07-10 14:21:35,331,247,300
1215699696434,2008-07-10 14:21:36,329,247,301
1215699697448,2008-07-10 14:21:37,329,248,301
1215699698465,2008-07-10 14:21:38,328,246,302
1215699699469,2008-07-10 14:21:39,325,246,302
1215699700480,2008-07-10 14:21:40,329,246,301
1215699701496,2008-07-10 14:21:41,330,244,300
1215699702512,2008-07-10 14:21:42,333,246,301
1215699703527,2008-07-10 14:21:43,330,245,301
1215699704527,2008-07-10 14:21:44,330,246,300
1215699705527,2008-07-10 14:21:45,324,246,294
1215699706543,2008-07-10 14:21:46,328,243,299
1215699707559,2008-07-10 14:21:47,331,246,300
1215699708574,2008-07-10 14:21:48,328,246,300
1215699709590,2008-07-10 14:21:49,331,249,300
1215699710704,2008-07-10 14:21:50,329,248,302
1215699711714,2008-07-10 14:21:51,328,247,302
1215699712715,2008-07-10 14:21:52,327,249,301
1215699713715,2008-07-10 14:21:53,329,249,301
1215699714730,2008-07-10 14:21:54,327,247,299
1215699715730,2008-07-10 14:21:55,332,248,301
1215699716730,2008-07-10 14:21:56,330,248,301
1215699717730,2008-07-10 14:21:57,330,247,301
1215699718746,2008-07-10 14:21:58,332,247,301
1215699719762,2008-07-10 14:21:59,330,246,303
1215699720777,2008-07-10 14:22:00,329,246,305
1215699721777,2008-07-10 14:22:01,329,245,302
1215699722793,2008-07-10 14:22:02,327,245,302
1215699723809,2008-07-10 14:22:03,330,246,301
1215699724824,2008-07-10 14:22:04,331,245,301
1215699725840,2008-07-10 14:22:05,331,244,301
1215699726855,2008-07-10 14:22:06,331,246,301
1215699727871,2008-07-10 14:22:07,330,245,303
1215699728871,2008-07-10 14:22:08,330,246,301
1215699729887,2008-07-10 14:22:09,329,245,301
1215699730902,2008-07-10 14:22:10,331,245,301
1215699731925,2008-07-10 14:22:11,331,247,301
1215699732934,2008-07-10 14:22:12,331,248,301
1215699733949,2008-07-10 14:22:13,329,248,300
1215699734966,2008-07-10 14:22:14,329,247,300
1215699735980,2008-07-10 14:22:15,330,244,299
1215699736996,2008-07-10 14:22:16,331,249,302
1215699738012,2008-07-10 14:22:18,328,245,300
1215699739012,2008-07-10 14:22:19,330,246,299
1215699740027,2008-07-10 14:22:20,329,246,299
1215699741043,2008-07-10 14:22:21,330,247,300
1215699742061,2008-07-10 14:22:22,330,248,299
1215699743074,2008-07-10 14:22:23,328,245,300
1215699744091,2008-07-10 14:22:24,330,247,299
1215699745184,2008-07-10 14:22:25,332,247,297
1215699746184,2008-07-10 14:22:26,330,246,299
1215699747215,2008-07-10 14:22:27,332,247,300
1215699748215,2008-07-10 14:22:28,331,246,301
1215699749230,2008-07-10 14:22:29,330,246,302
1215699750247,2008-07-10 14:22:30,330,249,302
1215699751263,2008-07-10 14:22:31,327,249,300
1215699752294,2008-07-10 14:22:32,325,247,300
1215699753309,2008-07-10 14:22:33,329,247,300
1215699754310,2008-07-10 14:22:34,330,248,301
1215699755340,2008-07-10 14:22:35,328,248,301
1215699756356,2008-07-10 14:22:36,327,250,302
1215699757371,2008-07-10 14:22:37,328,244,300
1215699758388,2008-07-10 14:22:38,330,247,299
1215699759403,2008-07-10 14:22:39,332,245,299
1215699760403,2008-07-10 14:22:40,332,247,299
1215699761434,2008-07-10 14:22:41,331,247,300
1215699762462,2008-07-10 14:22:42,331,249,299
1215699763465,2008-07-10 14:22:43,331,247,301
1215699764481,2008-07-10 14:22:44,331,246,300
1215699765497,2008-07-10 14:22:45,331,242,306
1215699766545,2008-07-10 14:22:46,332,248,303
1215699767575,2008-07-10 14:22:47,330,249,303
1215699768575,2008-07-10 14:22:48,331,247,300
1215699769575,2008-07-10 14:22:49,333,248,301
1215699770591,2008-07-10 14:22:50,328,248,300
1215699771684,2008-07-10 14:22:51,331,247,301
1215699772716,2008-07-10 14:22:52,328,249,299
1215699773734,2008-07-10 14:22:53,329,246,299
1215699774746,2008-07-10 14:22:54,330,247,299
1215699775777,2008-07-10 14:22:55,331,247,300
1215699776794,2008-07-10 14:22:56,329,247,299
1215699777810,2008-07-10 14:22:57,330,246,299
1215699778825,2008-07-10 14:22:58,331,247,300
1215699779840,2008-07-10 14:22:59,330,248,299
1215699780855,2008-07-10 14:23:00,333,248,300
1215699781856,2008-07-10 14:23:01,332,249,301
1215699782865,2008-07-10 14:23:02,332,248,299
1215699783872,2008-07-10 14:23:03,330,249,301
1215699784887,2008-07-10 14:23:04,329,247,301
1215699785903,2008-07-10 14:23:05,332,247,302
1215699786919,2008-07-10 14:23:06,330,250,303
1215699787934,2008-07-10 14:23:07,328,251,302
1215699788949,2008-07-10 14:23:08,326,249,299
1215699789966,2008-07-10 14:23:09,329,248,302
1215699790980,2008-07-10 14:23:10,329,248,299
1215699791997,2008-07-10 14:23:11,330,245,300
1215699793013,2008-07-10 14:23:13,329,245,301
1215699794029,2008-07-10 14:23:14,330,246,300
1215699795060,2008-07-10 14:23:15,332,247,300
1215699796060,2008-07-10 14:23:16,330,248,300
1215699797090,2008-07-10 14:23:17,295,235,284
1215699798091,2008-07-10 14:23:18,229,266,278
1215699799091,2008-07-10 14:23:19,324,243,296
1215699800200,2008-07-10 14:23:20,328,249,299
1215699801231,2008-07-10 14:23:21,326,248,299
1215699802247,2008-07-10 14:23:22,328,250,299
1215699803247,2008-07-10 14:23:23,329,250,303
1215699804263,2008-07-10 14:23:24,327,250,303
1215699805278,2008-07-10 14:23:25,328,257,306
1215699806294,2008-07-10 14:23:26,328,249,307
1215699807310,2008-07-10 14:23:27,326,255,303
1215699808325,2008-07-10 14:23:28,328,253,305
1215699809341,2008-07-10 14:23:29,326,251,303
1215699810356,2008-07-10 14:23:30,327,249,300
1215699811403,2008-07-10 14:23:31,327,248,303
1215699812436,2008-07-10 14:23:32,327,245,301
1215699813450,2008-07-10 14:23:33,331,247,302
1215699814497,2008-07-10 14:23:34,329,246,302
1215699815513,2008-07-10 14:23:35,332,246,304
1215699816528,2008-07-10 14:23:36,331,248,301
1215699817544,2008-07-10 14:23:37,331,247,302
1215699818564,2008-07-10 14:23:38,328,246,302
1215699819575,2008-07-10 14:23:39,326,245,300
1215699820592,2008-07-10 14:23:40,327,244,301
1215699821685,2008-07-10 14:23:41,331,247,304
1215699822731,2008-07-10 14:23:42,329,248,302
1215699823747,2008-07-10 14:23:43,327,246,302
1215699824763,2008-07-10 14:23:44,330,247,303
1215699825763,2008-07-10 14:23:45,329,249,300
1215699826764,2008-07-10 14:23:46,332,250,300
1215699827795,2008-07-10 14:23:47,330,249,302
1215699828810,2008-07-10 14:23:48,331,248,298
1215699829826,2008-07-10 14:23:49,327,248,299
1215699830842,2008-07-10 14:23:50,327,249,298
1215699831857,2008-07-10 14:23:51,330,248,301
1215699832872,2008-07-10 14:23:52,326,247,300
1215699833872,2008-07-10 14:23:53,328,248,303
1215699834888,2008-07-10 14:23:54,327,246,301
1215699835903,2008-07-10 14:23:55,327,246,302
1215699836935,2008-07-10 14:23:56,329,247,300
1215699837967,2008-07-10 14:23:57,330,243,301
1215699838981,2008-07-10 14:23:58,333,247,300
1215699839998,2008-07-10 14:23:59,331,243,304
1215699841013,2008-07-10 14:24:01,334,247,300
1215699842013,2008-07-10 14:24:02,334,246,301
1215699843028,2008-07-10 14:24:03,333,246,302
1215699844045,2008-07-10 14:24:04,333,246,300
1215699845060,2008-07-10 14:24:05,334,246,303
1215699846076,2008-07-10 14:24:06,332,248,303
1215699847092,2008-07-10 14:24:07,328,248,303
1215699848185,2008-07-10 14:24:08,326,249,300
1215699849231,2008-07-10 14:24:09,327,249,301
1215699850247,2008-07-10 14:24:10,327,249,300
1215699851263,2008-07-10 14:24:11,329,249,300
1215699852264,2008-07-10 14:24:12,330,247,300
1215699853264,2008-07-10 14:24:13,332,249,300
1215699854264,2008-07-10 14:24:14,332,246,300
1215699855278,2008-07-10 14:24:15,330,247,299
1215699856278,2008-07-10 14:24:16,331,247,300
1215699857310,2008-07-10 14:24:17,334,244,301
1215699858325,2008-07-10 14:24:18,333,248,302
1215699859342,2008-07-10 14:24:19,329,247,301
1215699860357,2008-07-10 14:24:20,329,248,299
1215699861420,2008-07-10 14:24:21,330,244,302
1215699862435,2008-07-10 14:24:22,332,247,301
1215699863436,2008-07-10 14:24:23,329,245,301
1215699864450,2008-07-10 14:24:24,329,243,300
1215699865466,2008-07-10 14:24:25,332,249,300
1215699866498,2008-07-10 14:24:26,332,246,302
1215699867529,2008-07-10 14:24:27,333,248,298
1215699868545,2008-07-10 14:24:28,330,244,299
1215699869561,2008-07-10 14:24:29,333,244,301
1215699870685,2008-07-10 14:24:30,332,247,300
1215699871686,2008-07-10 14:24:31,333,248,302
1215699872717,2008-07-10 14:24:32,330,248,300
1215699873717,2008-07-10 14:24:33,328,247,301
1215699874717,2008-07-10 14:24:34,329,249,299
1215699875721,2008-07-10 14:24:35,328,248,299
1215699876732,2008-07-10 14:24:36,327,248,300
1215699877732,2008-07-10 14:24:37,326,250,298
1215699878732,2008-07-10 14:24:38,321,245,298
1215699879748,2008-07-10 14:24:39,319,247,299
1215699880764,2008-07-10 14:24:40,319,244,295
1215699881764,2008-07-10 14:24:41,323,244,297
1215699882764,2008-07-10 14:24:42,324,247,299
1215699883764,2008-07-10 14:24:43,326,252,299
1215699884779,2008-07-10 14:24:44,333,248,299
1215699885795,2008-07-10 14:24:45,349,246,304
1215699886811,2008-07-10 14:24:46,351,246,307
1215699887826,2008-07-10 14:24:47,350,248,307
1215699888842,2008-07-10 14:24:48,348,249,305
1215699889857,2008-07-10 14:24:49,350,248,305
1215699890873,2008-07-10 14:24:50,347,245,303
1215699891873,2008-07-10 14:24:51,346,249,304
1215699892873,2008-07-10 14:24:52,345,244,301
1215699893889,2008-07-10 14:24:53,289,205,288
1215699894889,2008-07-10 14:24:54,283,216,269
1215699895904,2008-07-10 14:24:55,278,220,271
1215699896921,2008-07-10 14:24:56,272,221,268
1215699897936,2008-07-10 14:24:57,268,213,272
1215699898936,2008-07-10 14:24:58,269,206,278
1215699899951,2008-07-10 14:24:59,278,207,277
1215699900967,2008-07-10 14:25:00,275,204,279
1215699901983,2008-07-10 14:25:01,271,215,281
1215699902998,2008-07-10 14:25:02,275,210,281
1215699904014,2008-07-10 14:25:04,322,233,290
1215699905014,2008-07-10 14:25:05,332,244,298
1215699906029,2008-07-10 14:25:06,333,244,301
1215699907046,2008-07-10 14:25:07,330,245,302
1215699908046,2008-07-10 14:25:08,331,245,302
1215699909061,2008-07-10 14:25:09,328,245,301
1215699910077,2008-07-10 14:25:10,330,244,301
1215699911092,2008-07-10 14:25:11,331,246,300
1215699912107,2008-07-10 14:25:12,330,246,301
1215699913123,2008-07-10 14:25:13,332,247,302
1215699914202,2008-07-10 14:25:14,332,247,300
1215699915218,2008-07-10 14:25:15,330,247,302
1215699916233,2008-07-10 14:25:16,330,248,301
1215699917264,2008-07-10 14:25:17,332,248,302
1215699918264,2008-07-10 14:25:18,330,248,299
1215699919279,2008-07-10 14:25:19,333,253,302
1215699920279,2008-07-10 14:25:20,331,250,302
1215699921280,2008-07-10 14:25:21,330,249,300
1215699922280,2008-07-10 14:25:22,331,251,300
1215699923280,2008-07-10 14:25:23,331,250,300
1215699924295,2008-07-10 14:25:24,330,250,301
1215699925311,2008-07-10 14:25:25,333,246,301
1215699926312,2008-07-10 14:25:26,329,251,300
1215699927342,2008-07-10 14:25:27,326,250,295
1215699928358,2008-07-10 14:25:28,335,249,301
1215699929373,2008-07-10 14:25:29,330,247,299
1215699930374,2008-07-10 14:25:30,335,246,301
1215699931406,2008-07-10 14:25:31,335,245,302
1215699932420,2008-07-10 14:25:32,336,248,304
1215699933421,2008-07-10 14:25:33,332,247,303
1215699934421,2008-07-10 14:25:34,334,246,301
1215699935436,2008-07-10 14:25:35,335,247,301
1215699936437,2008-07-10 14:25:36,333,247,301
1215699937452,2008-07-10 14:25:37,333,246,300
1215699938468,2008-07-10 14:25:38,332,249,302
1215699939483,2008-07-10 14:25:39,329,247,300
1215699940499,2008-07-10 14:25:40,328,250,300
1215699941515,2008-07-10 14:25:41,331,247,300
1215699942515,2008-07-10 14:25:42,331,247,299
1215699943545,2008-07-10 14:25:43,330,247,301
1215699944545,2008-07-10 14:25:44,329,249,299
1215699945546,2008-07-10 14:25:45,327,247,300
1215699946561,2008-07-10 14:25:46,330,251,298
1215699947561,2008-07-10 14:25:47,329,247,300
1215699948580,2008-07-10 14:25:48,330,249,302
1215699949592,2008-07-10 14:25:49,329,247,300
1215699950593,2008-07-10 14:25:50,329,248,299
1215699951702,2008-07-10 14:25:51,328,248,302
1215699952733,2008-07-10 14:25:52,328,247,301
1215699953749,2008-07-10 14:25:53,330,251,302
1215699954764,2008-07-10 14:25:54,329,250,302
1215699955780,2008-07-10 14:25:55,330,248,303
1215699956796,2008-07-10 14:25:56,331,247,301
1215699957796,2008-07-10 14:25:57,331,248,300
1215699958796,2008-07-10 14:25:58,331,248,299
1215699959812,2008-07-10 14:25:59,332,248,301
1215699960827,2008-07-10 14:26:00,332,245,301
1215699961843,2008-07-10 14:26:01,333,244,302
1215699962843,2008-07-10 14:26:02,337,245,302
1215699963858,2008-07-10 14:26:03,233,257,284
1215699964874,2008-07-10 14:26:04,226,256,278
1215699965890,2008-07-10 14:26:05,327,243,296
1215699966905,2008-07-10 14:26:06,330,248,300
1215699967921,2008-07-10 14:26:07,328,247,299
1215699968937,2008-07-10 14:26:08,331,247,303
1215699969983,2008-07-10 14:26:09,329,249,301
1215699970983,2008-07-10 14:26:10,328,247,301
1215699972003,2008-07-10 14:26:12,330,248,299
1215699973015,2008-07-10 14:26:13,328,246,298
1215699974042,2008-07-10 14:26:14,335,246,299
1215699975046,2008-07-10 14:26:15,331,247,297
1215699976068,2008-07-10 14:26:16,333,249,297
1215699977077,2008-07-10 14:26:17,272,228,307
1215699978094,2008-07-10 14:26:18,226,254,299
1215699979187,2008-07-10 14:26:19,287,247,286
1215699980218,2008-07-10 14:26:20,335,243,303
1215699981249,2008-07-10 14:26:21,333,249,302
1215699982265,2008-07-10 14:26:22,332,249,299
1215699983265,2008-07-10 14:26:23,335,248,297
1215699984265,2008-07-10 14:26:24,296,238,289
1215699985265,2008-07-10 14:26:25,245,217,309
1215699986280,2008-07-10 14:26:26,300,235,294
1215699987297,2008-07-10 14:26:27,337,248,299
1215699988312,2008-07-10 14:26:28,335,246,299
1215699989327,2008-07-10 14:26:29,337,246,294
1215699990327,2008-07-10 14:26:30,332,250,294
1215699991343,2008-07-10 14:26:31,335,245,298
1215699992375,2008-07-10 14:26:32,341,248,296
1215699993405,2008-07-10 14:26:33,338,255,292
1215699994422,2008-07-10 14:26:34,316,245,271
1215699995438,2008-07-10 14:26:35,299,242,258
1215699996452,2008-07-10 14:26:36,286,230,263
1215699997468,2008-07-10 14:26:37,276,213,259
1215699998483,2008-07-10 14:26:38,286,226,272
1215699999500,2008-07-10 14:26:39,286,209,253
1215700000529,2008-07-10 14:26:40,260,220,286
1215700001531,2008-07-10 14:26:41,299,218,290
1215700002547,2008-07-10 14:26:42,273,209,305
1215700003563,2008-07-10 14:26:43,258,225,288
1215700004577,2008-07-10 14:26:44,279,207,261
1215700005593,2008-07-10 14:26:45,288,231,267
1215700006687,2008-07-10 14:26:46,273,232,263
1215700007719,2008-07-10 14:26:47,291,214,259
1215700008733,2008-07-10 14:26:48,298,220,253
1215700009749,2008-07-10 14:26:49,280,213,286
1215700010750,2008-07-10 14:26:50,305,241,332
1215700011750,2008-07-10 14:26:51,320,241,343
1215700012765,2008-07-10 14:26:52,310,230,304
1215700013781,2008-07-10 14:26:53,312,235,303
1215700014796,2008-07-10 14:26:54,318,234,303
1215700015796,2008-07-10 14:26:55,288,228,288
1215700016813,2008-07-10 14:26:56,312,235,283
1215700017828,2008-07-10 14:26:57,313,233,304
1215700018847,2008-07-10 14:26:58,309,230,315
1215700019859,2008-07-10 14:26:59,314,239,343
1215700020874,2008-07-10 14:27:00,312,254,344
1215700021874,2008-07-10 14:27:01,303,217,303
1215700022891,2008-07-10 14:27:02,268,204,270
1215700023905,2008-07-10 14:27:03,290,211,280
1215700024905,2008-07-10 14:27:04,280,207,251
1215700025921,2008-07-10 14:27:05,268,219,260
1215700026937,2008-07-10 14:27:06,292,228,260
1215700027952,2008-07-10 14:27:07,296,221,254
1215700028953,2008-07-10 14:27:08,268,221,272
1215700029984,2008-07-10 14:27:09,289,207,269
1215700030999,2008-07-10 14:27:10,293,222,266
1215700032020,2008-07-10 14:27:12,257,218,297
1215700033031,2008-07-10 14:27:13,231,219,296
1215700034076,2008-07-10 14:27:14,250,220,308
1215700035078,2008-07-10 14:27:15,252,211,320
1215700036078,2008-07-10 14:27:16,265,194,291
1215700037093,2008-07-10 14:27:17,255,213,290
1215700038188,2008-07-10 14:27:18,244,198,292
1215700039205,2008-07-10 14:27:19,239,191,307
1215700040234,2008-07-10 14:27:20,270,205,305
1215700041250,2008-07-10 14:27:21,261,184,297
1215700042250,2008-07-10 14:27:22,263,207,294
1215700043281,2008-07-10 14:27:23,298,194,284
1215700044297,2008-07-10 14:27:24,301,208,269
1215700045313,2008-07-10 14:27:25,274,220,273
1215700046328,2008-07-10 14:27:26,284,205,264
1215700047344,2008-07-10 14:27:27,303,229,278
1215700048344,2008-07-10 14:27:28,287,217,260
1215700049359,2008-07-10 14:27:29,277,215,262
1215700050359,2008-07-10 14:27:30,290,217,267
1215700051391,2008-07-10 14:27:31,294,210,267
1215700052406,2008-07-10 14:27:32,282,214,270
1215700053422,2008-07-10 14:27:33,291,185,282
1215700054438,2008-07-10 14:27:34,292,233,270
1215700055453,2008-07-10 14:27:35,303,224,249
1215700056453,2008-07-10 14:27:36,290,221,267
1215700057469,2008-07-10 14:27:37,295,211,264
1215700058485,2008-07-10 14:27:38,288,210,281
1215700059500,2008-07-10 14:27:39,269,204,298
1215700060516,2008-07-10 14:27:40,275,197,271
1215700061516,2008-07-10 14:27:41,290,214,276
1215700062531,2008-07-10 14:27:42,288,197,266
1215700063547,2008-07-10 14:27:43,262,216,285
1215700064563,2008-07-10 14:27:44,265,183,283
1215700065579,2008-07-10 14:27:45,302,219,296
1215700066594,2008-07-10 14:27:46,297,223,289
1215700067595,2008-07-10 14:27:47,286,208,297
1215700068688,2008-07-10 14:27:48,277,211,286
1215700069719,2008-07-10 14:27:49,272,208,270
1215700070734,2008-07-10 14:27:50,245,208,278
1215700071750,2008-07-10 14:27:51,258,205,282
1215700072785,2008-07-10 14:27:52,273,192,278
1215700073797,2008-07-10 14:27:53,260,192,271
1215700074808,2008-07-10 14:27:54,281,196,264
1215700075820,2008-07-10 14:27:55,278,215,288
1215700076844,2008-07-10 14:27:56,271,198,283
1215700077845,2008-07-10 14:27:57,269,205,279
1215700078867,2008-07-10 14:27:58,288,205,280
1215700079876,2008-07-10 14:27:59,287,197,282
1215700080876,2008-07-10 14:28:00,277,210,264
1215700081891,2008-07-10 14:28:01,287,201,262
1215700082892,2008-07-10 14:28:02,286,226,279
1215700083907,2008-07-10 14:28:03,290,202,265
1215700084924,2008-07-10 14:28:04,268,219,272
1215700085953,2008-07-10 14:28:05,278,196,269
1215700086953,2008-07-10 14:28:06,287,213,276
1215700087963,2008-07-10 14:28:07,270,218,256
1215700088970,2008-07-10 14:28:08,267,198,269
1215700089984,2008-07-10 14:28:09,299,213,281
1215700090985,2008-07-10 14:28:10,294,194,269
1215700091985,2008-07-10 14:28:11,269,205,284
1215700093000,2008-07-10 14:28:13,286,181,281
1215700094001,2008-07-10 14:28:14,289,216,296
1215700095001,2008-07-10 14:28:15,289,189,275
1215700096017,2008-07-10 14:28:16,263,193,288
1215700097031,2008-07-10 14:28:17,286,204,286
1215700098048,2008-07-10 14:28:18,277,193,286
1215700099063,2008-07-10 14:28:19,262,211,282
1215700100064,2008-07-10 14:28:20,282,187,276
1215700101064,2008-07-10 14:28:21,285,209,294
1215700102078,2008-07-10 14:28:22,281,198,278
1215700103095,2008-07-10 14:28:23,281,186,283
1215700104095,2008-07-10 14:28:24,293,210,288
1215700105095,2008-07-10 14:28:25,275,190,284
1215700106189,2008-07-10 14:28:26,261,213,287
1215700107212,2008-07-10 14:28:27,277,192,293
1215700108228,2008-07-10 14:28:28,286,193,279
1215700109240,2008-07-10 14:28:29,264,214,282
1215700110251,2008-07-10 14:28:30,275,193,273
1215700111267,2008-07-10 14:28:31,282,212,285
1215700112298,2008-07-10 14:28:32,266,200,277
1215700113298,2008-07-10 14:28:33,257,202,279
1215700114298,2008-07-10 14:28:34,280,214,285
1215700115314,2008-07-10 14:28:35,264,190,285
1215700116329,2008-07-10 14:28:36,258,202,291
1215700117345,2008-07-10 14:28:37,279,203,271
1215700118360,2008-07-10 14:28:38,278,204,274
1215700119376,2008-07-10 14:28:39,258,223,273
1215700120407,2008-07-10 14:28:40,265,200,273
1215700121439,2008-07-10 14:28:41,283,218,284
1215700122459,2008-07-10 14:28:42,270,198,272
1215700123470,2008-07-10 14:28:43,263,211,276
1215700124501,2008-07-10 14:28:44,282,217,275
1215700125517,2008-07-10 14:28:45,288,191,267
1215700126517,2008-07-10 14:28:46,261,218,276
1215700127537,2008-07-10 14:28:47,283,194,282
1215700128548,2008-07-10 14:28:48,281,202,273
1215700129548,2008-07-10 14:28:49,265,211,276
1215700130564,2008-07-10 14:28:50,263,195,300
1215700131564,2008-07-10 14:28:51,230,242,321
1215700132579,2008-07-10 14:28:52,249,224,319
1215700133579,2008-07-10 14:28:53,255,207,293
1215700134595,2008-07-10 14:28:54,276,199,285
1215700135704,2008-07-10 14:28:55,282,209,282
1215700136735,2008-07-10 14:28:56,268,201,277
1215700137768,2008-07-10 14:28:57,291,202,298
1215700138784,2008-07-10 14:28:58,291,193,284
1215700139798,2008-07-10 14:28:59,258,204,283
1215700140811,2008-07-10 14:29:00,280,199,289
1215700141829,2008-07-10 14:29:01,279,201,284
1215700142829,2008-07-10 14:29:02,260,211,285
1215700143845,2008-07-10 14:29:03,286,197,272
1215700144845,2008-07-10 14:29:04,289,215,278
1215700145861,2008-07-10 14:29:05,272,199,273
1215700146876,2008-07-10 14:29:06,278,192,284
1215700147877,2008-07-10 14:29:07,286,225,286
1215700148893,2008-07-10 14:29:08,277,196,281
1215700149907,2008-07-10 14:29:09,284,203,270
1215700150923,2008-07-10 14:29:10,299,220,274
1215700151940,2008-07-10 14:29:11,281,197,263
1215700152954,2008-07-10 14:29:12,257,189,275
1215700153970,2008-07-10 14:29:13,284,212,281
1215700154985,2008-07-10 14:29:14,269,186,278
1215700156015,2008-07-10 14:29:16,261,202,284
1215700157018,2008-07-10 14:29:17,274,202,287
1215700158032,2008-07-10 14:29:18,280,197,277
1215700159048,2008-07-10 14:29:19,259,214,282
1215700160064,2008-07-10 14:29:20,284,200,272
1215700161079,2008-07-10 14:29:21,289,214,290
1215700162189,2008-07-10 14:29:22,273,200,280
1215700163220,2008-07-10 14:29:23,279,193,291
1215700164235,2008-07-10 14:29:24,289,199,285
1215700165252,2008-07-10 14:29:25,262,214,283
1215700166268,2008-07-10 14:29:26,285,186,278
1215700167268,2008-07-10 14:29:27,292,216,278
1215700168282,2008-07-10 14:29:28,269,211,263
1215700169285,2008-07-10 14:29:29,279,205,266
1215700170299,2008-07-10 14:29:30,292,218,283
1215700171315,2008-07-10 14:29:31,286,212,245
1215700172329,2008-07-10 14:29:32,261,199,289
1215700173346,2008-07-10 14:29:33,279,216,289
1215700174361,2008-07-10 14:29:34,281,196,280
1215700175387,2008-07-10 14:29:35,260,206,283
1215700176440,2008-07-10 14:29:36,281,207,281
1215700177454,2008-07-10 14:29:37,279,189,280
1215700178471,2008-07-10 14:29:38,253,203,296
1215700179486,2008-07-10 14:29:39,278,198,286
1215700180533,2008-07-10 14:29:40,280,196,280
1215700181549,2008-07-10 14:29:41,252,204,285
1215700182565,2008-07-10 14:29:42,286,199,287
1215700183582,2008-07-10 14:29:43,292,197,278
1215700184596,2008-07-10 14:29:44,267,214,282
1215700185690,2008-07-10 14:29:45,281,192,288
1215700186721,2008-07-10 14:29:46,276,197,280
1215700187736,2008-07-10 14:29:47,269,211,296
1215700188752,2008-07-10 14:29:48,307,224,300
1215700189768,2008-07-10 14:29:49,294,196,291
1215700190783,2008-07-10 14:29:50,263,210,284
1215700191815,2008-07-10 14:29:51,284,183,272
1215700192830,2008-07-10 14:29:52,286,208,276
1215700193846,2008-07-10 14:29:53,271,207,280
1215700194877,2008-07-10 14:29:54,295,189,281
1215700195893,2008-07-10 14:29:55,294,210,278
1215700196908,2008-07-10 14:29:56,260,202,279
1215700197908,2008-07-10 14:29:57,277,188,275
1215700198911,2008-07-10 14:29:58,283,219,277
1215700199924,2008-07-10 14:29:59,273,216,266
1215700200940,2008-07-10 14:30:00,263,208,266
1215700201940,2008-07-10 14:30:01,285,223,277
1215700202955,2008-07-10 14:30:02,284,208,262
1215700203971,2008-07-10 14:30:03,263,202,278
1215700204971,2008-07-10 14:30:04,281,220,281
1215700205973,2008-07-10 14:30:05,271,194,270
1215700206986,2008-07-10 14:30:06,263,219,274
1215700208002,2008-07-10 14:30:08,281,206,260
1215700209018,2008-07-10 14:30:09,271,205,273
1215700210033,2008-07-10 14:30:10,249,221,278
1215700211054,2008-07-10 14:30:11,261,203,273
1215700212065,2008-07-10 14:30:12,266,211,268
1215700213065,2008-07-10 14:30:13,248,221,283
1215700214065,2008-07-10 14:30:14,260,199,272
1215700215080,2008-07-10 14:30:15,278,223,281
1215700216096,2008-07-10 14:30:16,282,205,270
1215700217190,2008-07-10 14:30:17,275,194,270
1215700218206,2008-07-10 14:30:18,298,207,284
1215700219222,2008-07-10 14:30:19,265,201,293
1215700220236,2008-07-10 14:30:20,275,188,296
1215700221236,2008-07-10 14:30:21,284,199,286
1215700222268,2008-07-10 14:30:22,262,199,288
1215700223284,2008-07-10 14:30:23,277,188,292
